# stabmouse-recording v1
# device	Mad Catz Global Mad Catz R.A.T. 8+ADV
# dpi	1600
# t_us	dx	dy	down
1785379919624166	0	1	0
1785379919625166	0	1	0
1785379919626166	0	1	0
1785379919628167	0	2	0
1785379919629169	0	1	0
1785379919630169	0	1	0
1785379919631167	0	1	0
1785379919632169	0	1	0
1785379919633167	0	1	0
1785379919634167	0	1	0
1785379919635167	0	1	0
1785379919637167	0	1	0
1785379919638168	0	1	0
1785379919639167	0	1	0
1785379919640167	0	1	0
1785379919641167	0	1	0
1785379919642167	1	1	0
1785379919643168	0	1	0
1785379919644168	0	1	0
1785379919646168	0	1	0
1785379919647167	0	1	0
1785379919648167	0	1	0
1785379919649169	0	1	0
1785379919650167	0	1	0
1785379919651168	0	1	0
1785379919652168	0	1	0
1785379919653167	0	1	0
1785379919654170	0	1	0
1785379919655169	0	1	0
1785379919657169	0	1	0
1785379919658168	0	1	0
1785379919659168	0	1	0
1785379919660169	0	1	0
1785379919661168	0	2	0
1785379919662168	0	1	0
1785379919663168	0	1	0
1785379919664168	1	1	0
1785379919666170	0	1	0
1785379919667169	0	1	0
1785379919668168	0	1	0
1785379919669169	0	1	0
1785379919670168	0	1	0
1785379919671168	0	1	0
1785379919672169	0	1	0
1785379919673168	0	1	0
1785379919674169	0	1	0
1785379919675168	0	1	0
1785379919676169	0	1	0
1785379919677169	0	1	0
1785379919679170	0	2	0
1785379919681170	0	2	0
1785379919683170	0	1	0
1785379919684169	0	1	0
1785379919685169	0	1	0
1785379919686169	1	1	0
1785379919687169	0	1	0
1785379919688170	0	1	0
1785379919689170	0	1	0
1785379919690170	0	1	0
1785379919691169	0	1	0
1785379919692169	0	2	0
1785379919693172	0	1	0
1785379919694170	0	1	0
1785379919695170	0	1	0
1785379919697170	0	1	0
1785379919698169	0	1	0
1785379919699170	0	1	0
1785379919700170	0	1	0
1785379919701170	0	1	0
1785379919702170	0	1	0
1785379919703170	0	1	0
1785379919704170	0	1	0
1785379919705171	1	1	0
1785379919706170	0	1	0
1785379919707170	0	1	0
1785379919709171	0	2	0
1785379919711171	0	1	0
1785379919712171	0	1	0
1785379919713172	0	1	0
1785379919714171	0	1	0
1785379919715171	1	1	0
1785379919716171	0	1	0
1785379919717171	0	1	0
1785379919718171	0	1	0
1785379919719172	0	1	0
