# stabmouse-recording v1
# device	Mad Catz Global Mad Catz R.A.T. 8+ADV
# dpi	1600
# t_us	dx	dy	down
1785376741968207	2	0	1
1785376741969206	3	0	1
1785376741970205	2	0	1
1785376741971205	3	0	1
1785376741972205	4	0	1
1785376741973207	3	0	1
1785376741974206	2	0	1
1785376741975206	3	0	1
1785376741976205	3	1	1
1785376741977205	4	0	1
1785376741978207	4	0	1
1785376741979206	3	0	1
1785376741980207	3	0	1
1785376741981206	4	1	1
1785376741982206	4	0	1
1785376741983205	3	0	1
1785376741984206	3	0	1
1785376741985206	4	0	1
1785376741986206	4	1	1
1785376741987206	4	0	1
1785376741988206	3	0	1
1785376741989206	4	0	1
1785376741990206	4	1	1
1785376741991206	4	0	1
1785376741992206	3	0	1
1785376741993206	4	0	1
1785376741994206	6	1	1
1785376741995207	3	0	1
1785376741996206	4	0	1
1785376741997206	4	0	1
1785376741998206	4	1	1
1785376741999207	4	0	1
1785376742000206	4	0	1
1785376742001207	4	0	1
1785376742002206	5	1	1
1785376742003206	4	0	1
1785376742004206	5	0	1
1785376742005206	3	0	1
1785376742006207	5	1	1
1785376742007207	4	0	1
1785376742008207	3	0	1
1785376742009208	5	0	1
1785376742010207	4	1	1
1785376742011206	4	0	1
1785376742012208	4	0	1
1785376742013206	4	0	1
1785376742014207	4	1	1
1785376742015206	4	0	1
1785376742016207	6	0	1
1785376742017207	4	0	1
1785376742018207	3	0	1
1785376742019207	4	1	1
1785376742020206	4	0	1
1785376742021206	4	0	1
1785376742022206	4	0	1
1785376742023208	3	0	1
1785376742024207	5	0	1
1785376742025207	4	0	1
1785376742026206	5	0	1
1785376742027207	4	1	1
1785376742028208	3	0	1
1785376742029207	4	0	1
1785376742030207	4	0	1
1785376742031207	4	0	1
1785376742032206	4	0	1
1785376742033206	4	0	1
1785376742034208	3	1	1
1785376742035207	4	0	1
1785376742036207	4	0	1
1785376742037207	3	0	1
1785376742038206	4	0	1
1785376742039209	4	0	1
1785376742040207	3	0	1
1785376742041208	4	0	1
1785376742042207	3	0	1
1785376742043206	4	0	1
1785376742044206	3	0	1
1785376742045207	3	0	1
1785376742046207	3	0	1
1785376742047207	3	1	1
