# stabmouse-recording v1
# device	Mad Catz Global Mad Catz R.A.T. 8+ADV
# dpi	1600
# t_us	dx	dy	down
1785376805002856	-1	0	0
1785376805003857	-3	0	0
1785376805004856	-1	0	0
1785376805005858	-1	0	0
1785376805006857	-2	0	0
1785376805007856	-1	0	0
1785376805008855	-1	0	0
1785376805009857	-1	0	0
1785376805010856	-2	0	0
1785376805011857	-1	0	0
1785376805012857	-1	0	0
1785376805013857	-1	0	0
1785376805014856	-1	0	0
1785376805015856	-1	0	0
1785376805016857	-1	0	0
1785376805017862	-1	0	0
1785376805018857	-2	0	0
1785376805019856	-1	-1	0
1785376805020857	-1	0	0
1785376805021856	-1	0	0
1785376805022857	-1	-1	0
1785376805023856	-1	0	0
1785376805024856	-1	0	0
1785376805025856	-1	-1	0
1785376805026856	-1	0	0
1785376805027858	-1	0	0
1785376805028857	-2	-2	0
1785376805029856	-1	0	0
1785376805030857	-1	0	0
1785376805031857	-1	-1	0
1785376805032856	-1	0	0
1785376805033858	0	-1	0
1785376805034856	-1	0	0
1785376805035857	-1	-1	0
1785376805036859	-1	0	0
1785376805037857	-1	-1	0
1785376805038857	-1	0	0
1785376805039859	-1	-1	0
1785376805040857	-1	0	0
1785376805041856	-1	-1	0
1785376805043857	-1	-1	0
1785376805044858	-1	0	0
1785376805045857	-1	-1	0
1785376805047857	-1	-1	0
1785376805048858	-1	-1	0
1785376805049857	-1	0	0
1785376805050857	0	-1	0
1785376805051857	-1	0	0
1785376805052857	-1	-1	0
1785376805053857	-1	-1	0
1785376805054857	-1	0	0
1785376805055858	0	-1	0
1785376805056857	-1	-1	0
1785376805057856	-1	0	0
1785376805058857	0	-1	0
1785376805059858	-1	-1	0
1785376805060857	-1	0	0
1785376805061857	-1	-1	0
1785376805063858	-1	-1	0
1785376805064857	-1	-1	0
1785376805065856	0	-1	0
1785376805066858	-2	0	0
1785376805067858	-1	-1	0
1785376805069857	-1	-1	0
1785376805070856	-1	-1	0
1785376805071856	0	-1	0
1785376805072858	-1	0	0
1785376805073857	-1	-1	0
1785376805074856	0	-1	0
1785376805075856	-1	0	0
1785376805076857	-1	-1	0
1785376805077858	0	-2	0
1785376805078858	-1	0	0
1785376805079857	0	-1	0
1785376805080857	-1	-1	0
1785376805081856	-1	-1	0
1785376805083858	-1	-1	0
1785376805084857	-1	-1	0
1785376805086857	-1	-1	0
1785376805087856	0	-1	0
1785376805088858	-1	0	0
1785376805089858	-1	-1	0
1785376805090857	0	-1	0
1785376805091857	-1	-1	0
1785376805093858	-1	-1	0
1785376805094858	0	-1	0
1785376805095857	-1	0	0
1785376805096857	-1	-1	0
1785376805097856	0	-1	0
1785376805098857	-1	0	0
1785376805099857	0	-1	0
1785376805100859	-1	-1	0
1785376805101857	0	-1	0
1785376805102856	-1	0	0
1785376805103857	-1	-1	0
1785376805105859	0	-1	0
1785376805106858	-1	-1	0
1785376805107857	0	-1	0
1785376805108858	-1	0	0
1785376805109858	0	-1	0
1785376805110857	-1	0	0
1785376805111858	0	-1	0
1785376805112858	-1	-1	0
1785376805113857	0	-1	0
1785376805114857	-1	0	0
1785376805115857	0	-1	0
1785376805116858	-2	-1	0
1785376805118858	-1	-1	0
1785376805120858	0	-2	0
1785376805121858	-1	-1	0
1785376805123858	0	-1	0
1785376805124858	-1	-1	0
1785376805126857	-1	-1	0
1785376805127857	0	-1	0
1785376805129859	-1	-1	0
1785376805131858	0	-1	0
1785376805132858	-1	-1	0
1785376805134858	0	-1	0
1785376805135859	-1	-1	0
1785376805137858	0	-1	0
1785376805138858	0	-1	0
1785376805139859	-1	0	0
1785376805140858	0	-1	0
1785376805142858	-1	-1	0
1785376805143858	0	-1	0
1785376805144860	0	-1	0
1785376805145858	-1	0	0
1785376805146858	0	-1	0
1785376805147858	0	-1	0
1785376805148858	-1	0	0
1785376805149857	0	-1	0
1785376805150857	0	-1	0
1785376805152858	-1	-1	0
1785376805153858	0	-1	0
1785376805155860	0	-1	0
1785376805156858	-1	0	0
1785376805157858	0	-1	0
1785376805158858	0	-1	0
1785376805160859	-1	-1	0
1785376805161859	0	-1	0
1785376805163858	0	-1	0
1785376805164858	-1	-1	0
1785376805165858	0	-2	0
1785376805167859	0	-1	0
1785376805169858	0	-1	0
1785376805170857	0	-1	0
