# stabmouse-recording v1
# device	Mad Catz Global Mad Catz R.A.T. 8+ADV
# dpi	1600
# t_us	dx	dy	down
1785376791578715	2	0	0
1785376791579716	2	0	0
1785376791580716	2	0	0
1785376791581716	2	0	0
1785376791582716	4	0	0
1785376791583715	2	0	0
1785376791584715	2	0	0
1785376791585715	2	0	0
1785376791586715	2	0	0
1785376791587718	2	0	0
1785376791588717	2	0	0
1785376791589716	2	0	0
1785376791590716	2	0	0
1785376791591715	2	0	0
1785376791592716	2	0	0
1785376791593716	2	0	0
1785376791594715	2	0	0
1785376791595716	2	0	0
1785376791596716	2	0	0
1785376791597716	3	0	0
1785376791598717	1	0	0
1785376791599716	2	0	0
1785376791600715	2	0	0
1785376791601716	2	0	0
1785376791602716	1	0	0
1785376791603716	1	0	0
1785376791604719	2	0	0
1785376791605715	1	0	0
1785376791606715	2	0	0
1785376791607717	1	0	0
1785376791608716	1	0	0
1785376791609717	2	0	0
1785376791610717	1	0	0
1785376791611716	1	0	0
1785376791612716	1	0	0
1785376791613716	1	0	0
1785376791614715	1	0	0
1785376791615716	1	0	0
1785376791616717	1	0	0
1785376791617717	1	-2	0
1785376791618716	1	0	0
1785376791619717	2	0	0
1785376791621717	1	0	0
1785376791622717	1	0	0
1785376791623716	1	0	0
1785376791625717	1	-1	0
1785376791627718	1	0	0
1785376791629717	1	0	0
1785376791632717	1	0	0
1785376791635717	1	-1	0
1785376791639717	1	0	0
1785376791646718	1	0	0
1785376791684719	0	-1	0
1785376791716720	1	0	0
1785376791730720	0	-1	0
1785376791753720	0	-1	0
1785376791760719	0	-1	0
1785376791766718	0	-1	0
1785376791771720	0	-1	0
1785376791776719	0	-1	0
1785376791781719	0	-1	0
1785376791786719	0	-1	0
1785376791790719	0	-1	0
1785376791794719	0	-1	0
1785376791798719	0	-1	0
1785376791802719	0	-1	0
1785376791805719	0	-1	0
1785376791808719	0	-1	0
1785376791811719	0	-1	0
1785376791813719	0	-1	0
1785376791816720	0	-1	0
1785376791818720	0	-1	0
1785376791821719	0	-1	0
1785376791824719	0	-1	0
1785376791825718	1	0	0
1785376791826720	0	-1	0
1785376791829719	0	-1	0
1785376791831719	0	-1	0
1785376791834719	0	-1	0
1785376791836719	0	-1	0
1785376791839719	0	-2	0
1785376791842720	0	-1	0
1785376791845720	0	-1	0
1785376791848719	0	-1	0
1785376791852719	0	-1	0
1785376791855720	0	-1	0
1785376791858720	0	-1	0
1785376791861720	0	-1	0
1785376791865721	0	-1	0
1785376791868722	-1	-1	0
1785376791873720	-1	-1	0
1785376791877720	0	-1	0
1785376791878719	-1	0	0
1785376791881720	0	-1	0
1785376791884720	-1	0	0
1785376791886720	0	-1	0
1785376791893721	0	-1	0
1785376791895721	-1	0	0
1785376791902721	0	-1	0
1785376791913721	0	-1	0
1785376791920720	0	-1	0
1785376791927721	0	-1	0
1785376791935721	0	-1	0
1785376791943723	0	-1	0
